4 0 40.7168492024712 13.7107828948061 0
4 50 43.419453695826 17.3142555526124 0
4 100 44.1701771662024 22.4191751511715 0
4 150 43.2693090017508 27.5240947497305 0
4 200 41.167283284697 32.7791590423648 0
4 250 43.1191643076755 36.833065782397 0
4 300 46.2722028832561 37.433644558698 0
4 350 48.0739392121593 42.6887088513323 0
4 400 45.0710453306539 46.1420368150634 0
4 450 38.1643894031917 47.7936284498913 0
4 500 33.9603379690843 47.6434837558161 0
4 550 28.1046949001489 46.442326203214 0
4 600 24.0507881601167 46.442326203214 0
4 650 19.096013255633 46.5924708972892 0
4 700 16.2432640682029 46.7426155913645 0
4 750 10.9881997755686 46.2921815091387 0
4 800 6.63400364738591 45.6916027328376 0
4 850 2.730241601429 42.3884194631818 0
4 900 3.03053098957953 35.9321976179454 0
4 950 8.28559528221383 34.8811847594185 0
4 1000 12.4896467163213 36.6829210883217 0
4 1050 17.1441322326545 38.3345127231496 0
4 1100 25.8525244890199 37.8840786409238 0
4 1150 28.5551289823747 37.1333551705475 0
4 1200 30.2067206172026 33.6800272068164 0
4 1250 33.0594698046327 30.9774227134616 0
4 1300 32.7591804164822 26.7733712793542 0
4 1350 26.1528138771705 26.0226478089778 0
4 1400 21.1980389726867 26.1727925030531 0
4 1450 15.6426852919019 25.1217796445262 0
4 1500 9.48675283481596 24.0707667859994 0
4 1550 0.778360578450543 24.0707667859994 0
4 1600 -6.12829534901168 23.9206220919241 0
4 1650 -16.1879898520545 21.5183069867199 0
4 1700 -21.4430541446888 17.1641108585372 0
4 1750 -26.9984078254736 11.6087571777523 0
4 1800 -31.3526039536563 5.60296941474171 0
4 1850 -32.1033274240327 -1.7541205949463 0
4 1900 -30.4517357892047 -5.35759325275268 0
4 1950 -26.6981184373231 -11.3633810157633 0
4 2000 -26.3978290491726 -15.8677218380213 0
4 2050 -27.8992759899252 -19.4711944958276 0
4 2100 -35.4065106936885 -24.1256800121609 0
4 2150 -41.5624431507744 -28.7801655284941 0
4 2200 -42.1630219270755 -31.3326253277736 0
4 2250 -44.715481726355 -37.6387024789348 0
4 2300 -43.0638900915271 -42.293187995268 0
4 2350 -40.0609962100217 -45.4462265708486 0
4 2400 -31.5027486477316 -46.6473841234507 0
4 2450 -24.7462374143446 -46.1969500412249 0
4 2500 -17.6894367928071 -43.0439114656443 0
4 2550 -8.38046576014067 -39.7407281959885 0
4 2600 -2.9752567734311 -35.6868214559563 0
4 2650 2.2798075192032 -34.1853745152037 0
4 2700 8.73602936443963 -30.5819018573973 0
4 2750 18.3452897852566 -29.9813230810962 0
4 2800 23.3000646897404 -30.431757163322 0
4 2850 26.1528138771705 -32.0833487981499 0
4 2900 32.4588910283316 -35.3865320678058 0
4 2950 36.9632318505896 -36.4375449263327 0
4 3000 42.9690196136002 -36.8879790085585 0
4 3050 47.6235051299335 -34.1853745152037 0
4 3100 47.7736498240087 -26.9784291995909 0
4 3150 44.7707559425034 -22.7743777654835 0
4 3200 39.8159810380196 -17.969747555075 0
4 3250 34.8612061335359 -10.0120787690859 0
4 3300 32.9093251105574 -3.25556753569896 0
4 3350 32.3087463342564 3.65108839176326 0
4 3400 31.7081675579553 9.05629737847282 0
4 3450 26.453103265321 17.4644002466877 0
4 3500 22.2490518312135 18.3652684111393 0
4 3550 17.1441322326545 19.1159918815156 0
4 3600 10 20 0
4 3650 0.928505272525809 18.6655577992898 0
4 3700 -5.22742718456009 17.1641108585372 0
4 3750 -10 20 0
4 3800 -12.4343725001728 24.6713455623004 0
4 3850 -12.7346618883234 31.5780014897627 0
4 3900 -15.2871216876029 38.1843680290743 0
4 3950 -19.4911731217103 41.4875512987302 0
4 4000 -24.7462374143446 43.2892876276334 0
4 4050 -27.74913129585 44.190155792085 0
4 4100 -33.45462967071 46.442326203214 0
4 4150 -40.6615749863228 45.5414580387624 0
4 4200 -44.2650476441292 42.3884194631818 0
4 4250 -43.9647582559787 34.580895371268 0
4 4300 -40.8117196803981 31.2777121016121 0
4 4350 -37.2082470225917 29.7762651608595 0
4 4400 -34.2053531410864 27.9745288319563 0
4 4450 -29.5508676247531 24.6713455623004 0
4 4500 -30 20 0
4 4550 -34.0552084470111 14.1612169770319 0
4 4600 -40 10 0
4 4650 -41.1120090685486 6.35369288511804 0
4 4700 -43.0638900915271 -0.703107736419442 0
4 4750 -41.2621537626239 -6.70889549943007 0
4 4800 -42.1630219270755 -11.5135257098386 0
4 4850 -38.7096939633443 -14.9668536735697 0
4 4900 -33.3044849766348 -17.2190240846987 0
4 4950 -28.0494206840005 -24.4259694003114 0
4 5000 -26.097539661022 -32.2334934922252 0
4 5050 -20.6923306743125 -34.7859532915047 0
4 5100 -13.3352406646244 -33.1343616566768 0
4 5150 -7.77988698383961 -27.579007975892 0
4 5200 -1.17352044452791 -22.6242330714082 0
4 5250 0 -17.5193134728492 0
4 5300 7.9853058940633 -13.6155514268923 0
4 5350 22.8496306075146 -13.3152620387418 0
4 5400 27.053682041622 -16.1680112261718 0
